POSTCODE;KELURAHAN;KECAMATAN;JENIS;KABUPATEN;PROVINSI;;
22852;Onozitoli Sawo;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Sanawuyu;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Sawo;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Seriwau;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Sifahandro;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Silima Banua;Tuhemberua;Kab.;Nias Utara;Sumatera Utara;;
22852;Siofa Banua;Tuhemberua;Kab.;Nias Utara;Sumatera Utara;;
22852;Sisarahili Teluk Siabang;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Teluk Bengkuang;Sawo;Kab.;Nias Utara;Sumatera Utara;;
22852;Tetehosi Maziaya;Sitolu Ori;Kab.;Nias Utara;Sumatera Utara;;
22852;Umbubalodano;Sitolu Ori;Kab.;Nias Utara;Sumatera Utara;;
22853;Afia;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Balefadoro Tuho;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Fadoro Hilihambawa;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Fadoro Hilimbowo;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Fadoro Sitolu Hili;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Hili Gawolo;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Hili Goduhoya;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Hili Hati;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Hilina A;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Hilizukhu;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Holi;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Iraono Lase;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Lahewa (Pasar Lahewa);Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Lasara;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Marafala;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Moawo;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Ombolata;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Onozalukhu;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Sifaoroasi;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Siheneasi;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22853;Sitolu Banua;Lahewa;Kab.;Nias Utara;Sumatera Utara;;
22857;Afulu;Afulu;Kab.;Nias Utara;Sumatera Utara;;
22861;Anaoma;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Banua Sibohou I;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Banua Sibohou II;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Bitaya;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Botona'ai;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Dahana Alasa;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Dahana Tugala Oyo;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Fabaliwa Oyo;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Fulolo;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Gunung Tua;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Harefa;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Hiligawoni;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Humene Siheneasi;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Lahemboho;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Loloana'a;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Ombolata;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Ononamolo Alasa;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Ononamolo Tumula;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Ononazara;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Siwabanua;Alasa;Kab.;Nias Utara;Sumatera Utara;;
22861;Siwawo;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
22861;Te'olo;Tugala Oyo;Kab.;Nias Utara;Sumatera Utara;;
77453;Atap;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Binanun;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Butas Bagu;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Katul;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Labuk;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Liuk Bulu;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Lubakan;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Lubok Buat;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Mambulu;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Manuk Bungkul;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Pagaluyon;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Pagar;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Pelaju (Plaju);Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Pulau Keras;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Sabuluan;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Saduman;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Tagul;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Tepian;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Tujung;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77453;Tulang;Sembakung;Kab.;Nunukan;Kalimantan Utara;;
77456;Ba Liku;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Ba Sikor;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Binuang (Ba Binuang);Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Buduk Kinangan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Buduk Kubul;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Buduk Tumu;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Bungayan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Cinglat;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Kampung Baru;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Lembada;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Lembudud;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Lepatar;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Alig;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Bua;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Butan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Lunuk;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Tuer;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Liang Turan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Bawan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Berayang;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Bia Dung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Birar;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Budung;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Kabid;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Katung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Kelupan / Klupan;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Mangan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Matung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Mutan;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Nawang;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Nuat;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Padi;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Pasia;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Puak;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Pupung;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Rian;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Rungan;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Rupan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Sepayang;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Tenem;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Tugul;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Long Umung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Ma Libu;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Amai;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Api;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Betung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Butal;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Dalan;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Delung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Ibang;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Inan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Kaber;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Kebuan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Kemut;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Kidang;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Lidung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Lutut;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Malade (Pa Melade);Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Matung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Mering;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Milau;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Mulak;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Nado;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Padi;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Pala;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Pani;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Pawan;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Payak;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Pirit;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Putuk;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Rangeb (Parangeb);Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Raye;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Rupai;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Sing;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Sire (Pasire);Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Tera;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Terutun;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Umung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Upan;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Urang;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Urud;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Pa Yalau;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Sembudud;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Sinar Baru;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Tang Badui;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Tang Paye;Krayan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77456;Wa Laya;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Wa Yagung;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77456;Wa Yanud;Krayan;Kab.;Nunukan;Kalimantan Utara;;
77457;Batung;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Bokok;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Bulan Bulan;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Bulu Laun Hilir;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Bulu Laun Hulu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Bulu Luan Hulu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Bulu Mengelom;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Dabulon (Dubulon);Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Deralon;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Duyan;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Jukup;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Kabungalor;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Kalam Buku;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Kalampising;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Kalisun;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Kuyo;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Labang;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Labuk;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Lagas;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Langgason;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Lepaga;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Liang;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Libang;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Likos;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Limpakon;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Linsayung;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Lintong;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Long Bulu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Mamanis;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Mansalong;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Nainsid;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Nan Sapan;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Nantukidan;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Ngawol;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Pa Lemumut;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Pa Loo;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Paluan;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Panas;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Patal I (Satu);Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Patal II (Dua);Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Payang;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Podong;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Pulu Bulawan;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Salan;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Saludan;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Samunti;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sanal;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sangkup;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Sapuyan;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Sasibu;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Sedalit;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sedongon;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Semalat;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Semata;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Siawang;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Sibalu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sinampala Dua;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sinampala Satu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sumalumung;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Sumantipal;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sumentobol;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Sungoi;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Suyadon;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Taluan;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Tambalang Hilir;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tambalang Ulu;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tanjung Hilir;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Tanjung Hulu;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Tantalujuk;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tantu Libing;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tau Lumbis;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tetagas;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tubel Alung (Ubel Alung);Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tubus;Lumbis;Kab.;Nunukan;Kalimantan Utara;;
77457;Tukulen (Tukulon);Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Tumatalas;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77457;Ubel Sulok;Lumbis Ogong;Kab.;Nunukan;Kalimantan Utara;;
77482;Apas;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Bebanas;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Binusan;Nunukan;Kab.;Nunukan;Kalimantan Utara;;
77482;Blatikon (Belatikan);Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Harapan;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Kekayap;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Kulunsayan (Kalun Sayan);Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Kunyit;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Lulu;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Mansapa;Nunukan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77482;Melasu Baru;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Naputi;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Nunukan Barat;Nunukan;Kab.;Nunukan;Kalimantan Utara;;
77482;Nunukan Selatan;Nunukan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77482;Nunukan Tengah;Nunukan;Kab.;Nunukan;Kalimantan Utara;;
77482;Nunukan Timur;Nunukan;Kab.;Nunukan;Kalimantan Utara;;
77482;Nunukan Utara;Nunukan;Kab.;Nunukan;Kalimantan Utara;;
77482;Pembeliangan;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Salang;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Samaenre Semaja;Sei Menggaris;Kab.;Nunukan;Kalimantan Utara;;
77482;Sebuku I (Sanur);Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Sebuku II (Makmur);Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Sekaduyan Taka;Sei Menggaris;Kab.;Nunukan;Kalimantan Utara;;
77482;Sekikilan;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Selisun;Nunukan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77482;Semunad;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Srinanti;Sei Menggaris;Kab.;Nunukan;Kalimantan Utara;;
77482;Sujau;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Tabur Lestari;Sei Menggaris;Kab.;Nunukan;Kalimantan Utara;;
77482;Tanjung Harapan;Nunukan Selatan;Kab.;Nunukan;Kalimantan Utara;;
77482;Tau Baru;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Tembalang;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Tetaban;Sebuku;Kab.;Nunukan;Kalimantan Utara;;
77482;Tinampak I;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77482;Tinampak II;Tulin Onsoi;Kab.;Nunukan;Kalimantan Utara;;
77483;Aji Kuning;Sebatik Tengah;Kab.;Nunukan;Kalimantan Utara;;
77483;Balansiku;Sebatik;Kab.;Nunukan;Kalimantan Utara;;
77483;Bambangan;Sebatik Barat;Kab.;Nunukan;Kalimantan Utara;;
77483;Binalawan;Sebatik Barat;Kab.;Nunukan;Kalimantan Utara;;
77483;Bukit Aru Indah;Sebatik Timur;Kab.;Nunukan;Kalimantan Utara;;
77483;Bukit Harapan;Sebatik Tengah;Kab.;Nunukan;Kalimantan Utara;;
77483;Lapri;Sebatik Utara;Kab.;Nunukan;Kalimantan Utara;;
77483;Liang Bunyu;Sebatik Barat;Kab.;Nunukan;Kalimantan Utara;;
77483;Maspul;Sebatik Tengah;Kab.;Nunukan;Kalimantan Utara;;
77483;Padaidi;Sebatik;Kab.;Nunukan;Kalimantan Utara;;
77483;Seberang;Sebatik Utara;Kab.;Nunukan;Kalimantan Utara;;
77483;Sei Limau;Sebatik Tengah;Kab.;Nunukan;Kalimantan Utara;;
77483;Sei/Sungai Nyamuk;Sebatik Timur;Kab.;Nunukan;Kalimantan Utara;;
77483;Sei/Sungai Pancang;Sebatik Utara;Kab.;Nunukan;Kalimantan Utara;;
77483;Setabu;Sebatik Barat;Kab.;Nunukan;Kalimantan Utara;;
77483;Sungai Manurung;Sebatik;Kab.;Nunukan;Kalimantan Utara;;
77483;Tanjung Aru;Sebatik Timur;Kab.;Nunukan;Kalimantan Utara;;
77483;Tanjung Harapan;Sebatik Timur;Kab.;Nunukan;Kalimantan Utara;;
77483;Tanjung Karang;Sebatik;Kab.;Nunukan;Kalimantan Utara;;
30653;Arisan Jaya;Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Aurstanding;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Babatan Saudagar;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Cahaya Marga;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Harapan;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Harimau Tandang;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Ibul Besar I;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Ibul Besar II;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Ibul Besar III;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Kamal;Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Kapuk;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Kedukan Bujang;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Lebak Pering;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Lebung Jangkar;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Maju Jaya;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Mayapati;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Mekarjaya;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Muara Baru;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Muara Dua;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Naikan Tembakang;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Palu;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pegayut;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pelabuhan Dalam;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pematang Bangsal;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pematang Bungur;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pemulutan Ilir;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pemulutan Ulu;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pipa Putih;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Pulau Negara;Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Rawajaya;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Saranglang;Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Segayam;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sembadak;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Seribanding (Seri Bandung);Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Simpang Pelabuhan Dalam;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Suka Merindu;Pemulutan Barat;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sukarami;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sungai Buaya;Pemulutan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sungai Keli;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sungai Lebung;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sungai Lembung Ulu;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
30653;Sungai Ondok;Pemulutan Selatan;Kab.;Ogan Ilir;Sumatera Selatan;;
